中国工商银行股份有限公司|管理人TA|81
中信建投证券股份有限公司|公募产品代销|602
中信建投证券股份有限公司|外包TA|CS
中信建投证券股份有限公司|资管产品直销|739
国信证券股份有限公司|管理人TA|93
国信证券股份有限公司|公募产品代销|603
国信证券股份有限公司|外包TA|S2
招商证券股份有限公司|公募产品代销|604
招商证券股份有限公司|外包TA|SH
广发证券股份有限公司|公募产品代销|605
广发证券股份有限公司|外包TA|SK
中信证券股份有限公司|管理人TA|90
中信证券股份有限公司|公募产品代销|606
中信证券股份有限公司|资管产品直销|783
中国银河证券股份有限公司|管理人TA|AA
中国银河证券股份有限公司|公募产品代销|607
中国银河证券股份有限公司|外包TA|YH
海通证券股份有限公司|管理人TA|EB
海通证券股份有限公司|公募产品代销|608
海通证券股份有限公司|外包TA|HT
华泰联合证券有限责任公司|公募产品代销|609
申万宏源证券有限公司|管理人TA|A5
申万宏源证券有限公司|公募产品代销|610
申万宏源证券有限公司|外包TA|SA
申万宏源证券有限公司|资管产品直销|727
兴业证券股份有限公司|管理人TA|AB
兴业证券股份有限公司|公募产品代销|613
兴业证券股份有限公司|外包TA|XY
长江证券承销保荐有限公司|公募产品代销|614
安信证券股份有限公司|管理人TA|AD
安信证券股份有限公司|公募产品代销|615
安信证券股份有限公司|资管产品直销|777
西南证券股份有限公司|管理人TA|BF
西南证券股份有限公司|公募产品代销|616
西南证券股份有限公司|资管产品直销|772
中信证券(浙江)有限责任公司|公募产品代销|617
湘财证券有限责任公司|管理人TA|DA
湘财证券有限责任公司|公募产品代销|618
万联证券股份有限公司|管理人TA|B1
万联证券股份有限公司|公募产品代销|619
万联证券股份有限公司|资管产品直销|773
民生证券有限责任公司|管理人TA|B2
民生证券有限责任公司|公募产品代销|620
国元证券股份有限公司|管理人TA|A1
国元证券股份有限公司|公募产品代销|621
渤海证券股份有限公司|管理人TA|C7
渤海证券股份有限公司|公募产品代销|622
华泰证券股份有限公司|公募产品代销|624
华泰证券股份有限公司|外包TA|S1
山西证券股份有限公司|公募TA|3K
山西证券股份有限公司|公募产品直销|721
山西证券股份有限公司|管理人TA|B9
山西证券股份有限公司|公募产品代销|625
山西证券股份有限公司|资管产品直销|776
中信万通证券有限责任公司|公募产品代销|626
东兴证券股份有限公司|公募TA|3Z
东兴证券股份有限公司|公募产品直销|729
东兴证券股份有限公司|管理人TA|BE
东兴证券股份有限公司|公募产品代销|627
东兴证券股份有限公司|外包TA|SE
东兴证券股份有限公司|资管产品直销|789
东吴证券股份有限公司|管理人TA|B8
东吴证券股份有限公司|公募产品代销|628
东吴证券股份有限公司|外包TA|DW
东吴证券股份有限公司|资管产品直销|763
信达证券股份有限公司|管理人TA|C2
信达证券股份有限公司|公募产品代销|629
东方证券股份有限公司|公募产品代销|631
东方证券股份有限公司|外包TA|SD
方正证券股份有限公司|管理人TA|BC
方正证券股份有限公司|公募产品代销|633
方正证券股份有限公司|资管产品直销|757
长城证券股份有限公司|管理人TA|C8
长城证券股份有限公司|公募产品代销|634
长城证券股份有限公司|外包TA|S9
长城证券股份有限公司|资管产品直销|718
光大证券股份有限公司|公募产品代销|635
光大证券股份有限公司|外包TA|S3
广州证券股份有限公司|管理人TA|CC
广州证券股份有限公司|公募产品代销|636
广州证券股份有限公司|资管产品直销|766
东北证券股份有限公司|公募产品代销|638
南京证券股份有限公司|管理人TA|A7
南京证券股份有限公司|公募产品代销|640
上海证券有限责任公司|管理人TA|A3
上海证券有限责任公司|公募产品代销|641
上海证券有限责任公司|资管产品直销|781
新时代证券有限责任公司|管理人TA|D2
新时代证券有限责任公司|公募产品代销|642
大同证券有限责任公司|管理人TA|EG
大同证券有限责任公司|公募产品代销|643
大同证券有限责任公司|资管产品直销|764
国联证券股份有限公司|管理人TA|B4
国联证券股份有限公司|公募产品代销|644
国联证券股份有限公司|资管产品直销|787
浙商证券股份有限公司|管理人TA|B6
浙商证券股份有限公司|公募产品代销|645
平安证券股份有限公司|管理人TA|A4
平安证券股份有限公司|公募产品代销|646
平安证券股份有限公司|资管产品直销|752
华安证券有限责任公司|管理人TA|BB
华安证券有限责任公司|公募产品代销|647
国海证券股份有限公司|管理人TA|DE
国海证券股份有限公司|公募产品代销|648
国海证券股份有限公司|资管产品直销|770
财富证券有限责任公司|管理人TA|BD
财富证券有限责任公司|公募产品代销|649
财富证券有限责任公司|资管产品直销|780
东莞证券股份有限公司|管理人TA|B3
东莞证券股份有限公司|公募产品代销|650
东莞证券股份有限公司|资管产品直销|774
中原证券股份有限公司|管理人TA|C9
中原证券股份有限公司|公募产品代销|651
国都证券股份有限公司|公募TA|4A
国都证券股份有限公司|公募产品直销|730
国都证券股份有限公司|管理人TA|A2
国都证券股份有限公司|公募产品代销|652
东海证券有限责任公司|管理人TA|A0
东海证券有限责任公司|公募产品代销|653
东海证券有限责任公司|资管产品直销|761
中银国际证券股份有限公司|公募TA|4N
中银国际证券股份有限公司|公募产品直销|744
中银国际证券股份有限公司|管理人TA|A8
中银国际证券股份有限公司|公募产品代销|654
中银国际证券股份有限公司|外包TA|SJ
恒泰证券股份有限公司|管理人TA|CB
恒泰证券股份有限公司|公募产品代销|655
国盛证券有限责任公司|管理人TA|DD
国盛证券有限责任公司|公募产品代销|656
华西证券股份有限公司|管理人TA|BA
华西证券股份有限公司|公募产品代销|658
华西证券股份有限公司|资管产品直销|758
宏源证券股份有限公司|管理人TA|AC
宏源证券股份有限公司|公募产品代销|659
中泰证券股份有限公司|公募产品代销|660
中泰证券股份有限公司|外包TA|QL
世纪证券有限责任公司|管理人TA|CA
世纪证券有限责任公司|公募产品代销|661
第一创业证券股份有限公司|管理人TA|AE
第一创业证券股份有限公司|公募产品代销|663
第一创业证券股份有限公司|外包TA|FC
第一创业证券股份有限公司|资管产品直销|734
金元证券股份有限公司|管理人TA|CF
金元证券股份有限公司|公募产品代销|664
金元证券股份有限公司|资管产品直销|785
中航证券有限公司|管理人TA|C0
中航证券有限公司|公募产品代销|665
华林证券股份有限公司|管理人TA|E5
华林证券股份有限公司|公募产品代销|667
华林证券股份有限公司|资管产品直销|765
德邦证券股份有限公司|管理人TA|CE
德邦证券股份有限公司|公募产品代销|668
德邦证券股份有限公司|资管产品直销|732
西部证券股份有限公司|管理人TA|C1
西部证券股份有限公司|公募产品代销|669
华福证券有限责任公司|管理人TA|E7
华福证券有限责任公司|公募产品代销|671
华龙证券股份有限公司|管理人TA|D8
华龙证券股份有限公司|公募产品代销|672
中国国际金融股份有限公司|管理人TA|92
中国国际金融股份有限公司|公募产品代销|673
财通证券有限责任公司|公募产品代销|674
上海华信证券有限责任公司|管理人TA|F9
上海华信证券有限责任公司|公募产品代销|675
上海华信证券有限责任公司|资管产品直销|751
五矿证券有限公司|管理人TA|EA
五矿证券有限公司|公募产品代销|676
五矿证券有限公司|资管产品直销|790
华鑫证券有限责任公司|管理人TA|D6
华鑫证券有限责任公司|公募产品代销|677
华鑫证券有限责任公司|资管产品直销|754
瑞银证券有限责任公司|管理人TA|C3
瑞银证券有限责任公司|公募产品代销|678
中国中投证券有限责任公司|管理人TA|A6
中国中投证券有限责任公司|公募产品代销|679
中国中投证券有限责任公司|资管产品直销|775
中山证券有限责任公司|管理人TA|B7
中山证券有限责任公司|公募产品代销|680
中山证券有限责任公司|资管产品直销|759
红塔证券股份有限公司|管理人TA|C5
红塔证券股份有限公司|公募产品代销|681
西藏东方财富证券股份有限公司|管理人TA|D7
西藏东方财富证券股份有限公司|公募产品代销|682
西藏东方财富证券股份有限公司|资管产品直销|784
国融证券股份有限公司|管理人TA|D5
国融证券股份有限公司|公募产品代销|684
国融证券股份有限公司|资管产品直销|778
联讯证券有限责任公司|管理人TA|E0
联讯证券有限责任公司|公募产品代销|685
江海证券有限公司|管理人TA|DC
江海证券有限公司|公募产品代销|686
九州证券股份有限公司|管理人TA|F2
九州证券股份有限公司|公募产品代销|687
九州证券股份有限公司|资管产品直销|735
银泰证券有限责任公司|管理人TA|CD
银泰证券有限责任公司|公募产品代销|688
银泰证券有限责任公司|资管产品直销|760
国金证券股份有限公司|管理人TA|DB
国金证券股份有限公司|公募产品代销|689
国金证券股份有限公司|资管产品直销|749
中国民族证券有限责任公司|管理人TA|D1
中国民族证券有限责任公司|公募产品代销|690
华宝证券有限责任公司|管理人TA|E2
华宝证券有限责任公司|公募产品代销|691
华宝证券有限责任公司|资管产品直销|753
长城国瑞证券有限公司|管理人TA|F1
长城国瑞证券有限公司|公募产品代销|692
爱建证券有限责任公司|管理人TA|EC
爱建证券有限责任公司|公募产品代销|693
英大证券有限责任公司|管理人TA|D3
英大证券有限责任公司|公募产品代销|694
华融证券股份有限公司|公募TA|1G
华融证券股份有限公司|公募产品直销|719
华融证券股份有限公司|管理人TA|C6
华融证券股份有限公司|公募产品代销|695
华融证券股份有限公司|资管产品直销|782
财达证券有限责任公司|管理人TA|E1
财达证券有限责任公司|公募产品代销|696
天风证券股份有限公司|管理人TA|D4
天风证券股份有限公司|公募产品代销|697
天风证券股份有限公司|资管产品直销|767
中天证券股份有限公司|管理人TA|E8
中天证券股份有限公司|公募产品代销|698
大通证券股份有限公司|管理人TA|A9
大通证券股份有限公司|公募产品代销|699
北京高华证券有限责任公司|公募TA|D0
北京高华证券有限责任公司|公募产品直销|743
北京高华证券有限责任公司|管理人TA|D0
北京高华证券有限责任公司|公募产品代销|700
华创证券有限责任公司|管理人TA|D9
华创证券有限责任公司|公募产品代销|701
华创证券有限责任公司|资管产品直销|750
恒泰长财证券有限责任公司|公募产品代销|702
中邮证券有限责任公司|管理人TA|E4
中邮证券有限责任公司|公募产品代销|704
首创证券有限责任公司|管理人TA|E9
首创证券有限责任公司|公募产品代销|705
国开证券股份有限公司|管理人TA|EF
国开证券股份有限公司|公募产品代销|706
太平洋证券股份有限公司|管理人TA|E6
太平洋证券股份有限公司|公募产品代销|709
太平洋证券股份有限公司|外包TA|Z6
太平洋证券股份有限公司|资管产品直销|747
开源证券股份有限公司|管理人TA|DF
开源证券股份有限公司|公募产品代销|711
网信证券有限责任公司|管理人TA|F8
网信证券有限责任公司|公募产品代销|712
网信证券有限责任公司|资管产品直销|745
广发证券资产管理（广东）有限公司|管理人TA|87
广发证券资产管理（广东）有限公司|资管产品直销|713
上海东方证券资产管理有限公司|公募TA|0W
上海东方证券资产管理有限公司|公募产品直销|715
上海东方证券资产管理有限公司|管理人TA|91
财通证券资产管理有限公司|公募TA|4T
财通证券资产管理有限公司|公募产品直销|755
财通证券资产管理有限公司|管理人TA|C4
财通证券资产管理有限公司|资管产品直销|716
川财证券有限责任公司|管理人TA|ED
川财证券有限责任公司|公募产品代销|720
川财证券有限责任公司|资管产品直销|769
上海光大证券资产管理有限公司|管理人TA|86
上海光大证券资产管理有限公司|资管产品直销|725
中泰证券（上海）资产管理有限公司|公募TA|B0
中泰证券（上海）资产管理有限公司|公募产品直销|726
中泰证券（上海）资产管理有限公司|管理人TA|B0
中泰证券（上海）资产管理有限公司|资管产品直销|726
华金证券股份有限公司|管理人TA|F0
华金证券股份有限公司|公募产品代销|733
华金证券股份有限公司|资管产品直销|708
长江证券股份有限公司|公募产品代销|738
长江证券股份有限公司|外包TA|CJ
长江证券（上海）资产管理有限公司|公募TA|4R
长江证券（上海）资产管理有限公司|公募产品直销|748
长江证券（上海）资产管理有限公司|管理人TA|89
长江证券（上海）资产管理有限公司|资管产品直销|740
招商证券资产管理有限公司|管理人TA|88
招商证券资产管理有限公司|资管产品直销|741
联储证券有限责任公司|管理人TA|F7
联储证券有限责任公司|公募产品代销|742
联储证券有限责任公司|资管产品直销|742
宏信证券有限责任公司|管理人TA|E3
宏信证券有限责任公司|公募产品代销|707
宏信证券有限责任公司|资管产品直销|746
中国平安人寿保险股份有限公司|公募产品代销|800
泰康人寿保险股份有限公司|公募产品代销|801
华瑞保险销售有限公司|公募产品代销|802
上海玄元保险代理有限公司|公募产品代销|803
阳光人寿保险股份有限公司|公募产品代销|804
中宏人寿保险有限公司|公募产品代销|805
和谐保险销售有限公司|公募产品代销|807
永鑫保险销售服务有限公司|公募产品代销|808
交银施罗德资产管理（香港）有限公司|公募产品代销|821
中国银行(香港)有限公司|公募产品代销|822
摩根基金（亚洲）有限公司|公募产品代销|823
中銀香港資產管理有限公司|公募产品代销|824
集友銀行有限公司|公募产品代销|825
中银国际英国保诚资产管理有限公司|公募产品代销|826
南洋商業銀行有限公司|公募产品代销|827
HSBC INVESTMENT FUNDS (HONG KONG) LIMITED|公募产品代销|828
易方达资产管理（香港）有限公司|公募产品代销|829
汇添富资产管理（香港）有限公司|公募产品代销|830
大成国际资产管理有限公司|公募产品代销|831
国投瑞银资产管理(香港)有限公司|公募产品代销|832
奕丰金融(香港)有限公司|公募产品代销|833
奕丰投资平台服务(香港)有限公司|公募产品代销|834
信安投資及退休金服務有限公司|公募产品代销|835
景順投資管理有限公司|公募产品代销|836
道富银行与信托公司|公募产品代销|837
博时基金(国际)有限公司|公募产品代销|838
南方东英资产管理有限公司|公募产品代销|839
交银積金理財服務有限公司|公募产品代销|840
東方匯理資產管理香港有限公司|公募产品代销|841
嘉实国际资产管理有限公司|公募产品代销|842
华夏基金（香港）有限公司|公募产品代销|843
攀枝花市商业银行股份有限公司|公募产品代销|900
成都银行股份有限公司|公募产品代销|901
泉州银行股份有限公司|公募产品代销|902
锦州银行股份有限公司|公募产品代销|903
长春农村商业银行股份有限公司|公募产品代销|904
浙江泰隆商业银行股份有限公司|公募产品代销|905
华融湘江银行股份有限公司|公募产品代销|906
浙江温州鹿城农村商业银行股份有限公司|公募产品代销|907
辽阳银行股份有限公司|公募产品代销|908
广东南粤银行股份有限公司|公募产品代销|909
盛京银行股份有限公司|公募产品代销|910
德阳银行股份有限公司|公募产品代销|911
龙江银行股份有限公司|公募产品代销|912
浙江乐清农村商业银行股份有限公司|公募产品代销|913
贵阳银行股份有限公司|公募产品代销|914
天津农村商业银行股份有限公司|公募产品代销|915
浙江临海农村商业银行股份有限公司|公募产品代销|916
青岛农村商业银行股份有限公司|公募产品代销|917
深圳前海微众银行股份有限公司|公募产品代销|918
晋城银行股份有限公司|公募产品代销|919
天津滨海农村商业银行股份有限公司|公募产品代销|920
浙江新昌农村商业银行股份有限公司|公募产品代销|921
桂林银行股份有限公司|公募产品代销|922
德州银行股份有限公司|公募产品代销|923
江苏紫金农村商业银行股份有限公司|公募产品代销|924
浙江义乌农村商业银行股份有限公司|公募产品代销|925
浙江网商银行股份有限公司|公募产品代销|926
浙江杭州余杭农村商业银行股份有限公司|公募产品代销|927
浙江德清农村商业银行股份有限公司|公募产品代销|928
浙江萧山农村商业银行股份有限公司|公募产品代销|929
吉林九台农村商业银行股份有限公司|公募产品代销|930
云南红塔银行股份有限公司|公募产品代销|931
焦作中旅银行股份有限公司|公募产品代销|932
宁波慈溪农村商业银行股份有限公司|公募产品代销|933
Shanghai Commercial Bank Limited|公募产品代销|851
UBS AG, Hong Kong Branch|公募产品代销|855
万和证券有限责任公司|管理人TA|F4
万和证券有限责任公司|公募产品代销|703
上海万得投资顾问有限公司|公募产品代销|348
上海东亚期货有限公司|管理人TA|Q9
上海东证期货有限公司|管理人TA|QF
上海东证期货有限公司|公募产品代销|519
上海东证期货有限公司|资管产品直销|559
上海利得基金销售有限公司|公募产品代销|309
上海华富利得资产管理有限公司|管理人TA|5K
上海华富利得资产管理有限公司|资管产品直销|492
上海挖财基金销售有限公司|公募产品代销|152
上海有鱼基金销售有限公司|公募产品代销|159
上海陆享基金销售有限公司|公募产品代销|158
上饶银行股份有限公司|公募产品代销|959
东亚前海证券有限责任公司|管理人TA|FD
东亚前海证券有限责任公司|资管产品直销|786
东亚联丰投资管理有限公司|公募产品代销|845
东吴期货有限公司|管理人TA|Q4
东方阿尔法基金管理有限公司|公募TA|5H
东方阿尔法基金管理有限公司|公募产品直销|414
东证融汇证券资产管理有限公司|管理人TA|AF
东证融汇证券资产管理有限公司|资管产品直销|762
中信中证投资服务有限责任公司|外包TA|S5
中原银行股份有限公司|公募产品代销|934
中国人保资产管理有限公司|公募TA|5F
中国人保资产管理有限公司|公募产品直销|779
中国人寿保险股份有限公司|公募产品代销|810
中国证券登记结算有限责任公司|外包TA|97
中国证券登记结算有限责任公司上海分公司|外包TA|99
中国证券登记结算有限责任公司深圳分公司|外包TA|98
中國農業銀行股份有限公司|公募产品代销|850
中大期货有限公司|管理人TA|QB
中大期货有限公司|公募产品代销|511
中大期货有限公司|资管产品直销|550
中电投先融（上海）资产管理有限公司|管理人TA|R4
中电投先融（上海）资产管理有限公司|资管产品直销|531
中航基金管理有限公司|公募TA|5A
中航基金管理有限公司|公募产品直销|484
中航期货有限公司|管理人TA|QQ
中航期货有限公司|资管产品直销|543
中衍期货有限公司|管理人TA|RA
中衍期货有限公司|公募产品代销|551
中衍期货有限公司|资管产品直销|536
丹东银行股份有限公司|公募产品代销|947
乐视基金销售（青岛）有限公司|公募产品代销|162
九江银行股份有限公司|公募产品代销|945
乾道盈泰基金销售（北京）有限公司|公募产品代销|314
五矿经易期货有限公司|管理人TA|RG
五矿经易期货有限公司|资管产品直销|548
佛山农村商业银行股份有限公司|公募产品代销|939
信达期货有限公司|管理人TA|RB
信达期货有限公司|资管产品直销|537
先锋基金管理有限公司|公募TA|4X
先锋基金管理有限公司|公募产品直销|481
光大期货有限公司|管理人TA|R8
光大期货有限公司|公募产品代销|557
光大期货有限公司|资管产品直销|534
兰州银行股份有限公司|公募产品代销|938
兴证证券资产管理有限公司|管理人TA|FE
兴证证券资产管理有限公司|资管产品直销|723
内蒙古银行股份有限公司|公募产品代销|941
凤凰金信（银川）投资管理有限公司|公募产品代销|349
凯石基金管理有限公司|公募TA|5G
凯石基金管理有限公司|公募产品直销|489
创元期货股份有限公司|管理人TA|QZ
创元期货股份有限公司|资管产品直销|526
北京广源达信投资管理有限公司|公募产品代销|338
北京格上富信基金销售有限公司|公募产品代销|319
北京汇成基金销售有限公司|公募产品代销|328
北京首创期货有限责任公司|管理人TA|RN
北京首创期货有限责任公司|资管产品直销|558
华信期货股份有限公司|管理人TA|RF
华信期货股份有限公司|公募产品代销|549
华信期货股份有限公司|资管产品直销|547
华创期货有限责任公司|管理人TA|R3
华创期货有限责任公司|资管产品直销|530
华商银行|公募产品代销|950
华安未来资产管理（上海）有限公司|管理人TA|4W
华安未来资产管理（上海）有限公司|资管产品直销|480
华泰保兴基金管理有限公司|公募TA|5C
华泰保兴基金管理有限公司|公募产品直销|486
华泰期货有限公司|管理人TA|Q7
华泰期货有限公司|公募产品代销|544
华泰期货有限公司|资管产品直销|539
华泰证券（上海）资产管理有限公司|公募TA|94
华泰证券（上海）资产管理有限公司|公募产品直销|731
华泰证券（上海）资产管理有限公司|管理人TA|94
华泰证券（上海）资产管理有限公司|资管产品直销|731
华菁证券有限公司|管理人TA|FB
华菁证券有限公司|资管产品直销|771
南京苏宁基金销售有限公司|公募产品代销|318
南华基金管理有限公司|公募TA|5E
南华基金管理有限公司|公募产品直销|488
博道基金管理有限公司|公募TA|5L
博道基金管理有限公司|公募产品直销|493
厦门国际银行股份有限公司|公募产品代销|946
和合期货有限公司|公募产品代销|553
和合资产管理（上海）有限公司|管理人TA|RM
和合资产管理（上海）有限公司|资管产品直销|556
唐山银行股份有限公司|公募产品代销|954
喜鹊财富基金销售有限公司|公募产品代销|157
嘉晟瑞信（天津）基金销售有限公司|公募产品代销|151
国富期货有限公司|管理人TA|RD
国富期货有限公司|资管产品直销|542
国投安信期货有限公司|管理人TA|R1
国投安信期货有限公司|资管产品直销|528
国泰君安期货有限公司|管理人TA|QH
国盛证券资产管理有限公司|资管产品直销|724
国联期货股份有限公司|管理人TA|Q5
国融基金管理有限公司|公募TA|5J
国融基金管理有限公司|公募产品直销|424
国金道富投资服务有限公司|外包TA|NB
國泰君安證券（香港）有限公司|公募产品代销|848
大有期货有限公司|公募产品代销|541
大河财富基金销售有限公司|公募产品代销|153
天津国美基金销售有限公司|公募产品代销|339
宁夏银行股份有限公司|公募产品代销|936
宁波鄞州农村商业银行股份有限公司|公募产品代销|953
安盛投资管理亚洲有限公司|公募产品代销|853
宏源期货有限公司|管理人TA|R6
富兰克林邓普顿投资（亚洲）有限公司|公募产品代销|849
富安达资产管理（上海）有限公司|管理人TA|4S
富安达资产管理（上海）有限公司|资管产品直销|478
富荣基金管理有限公司|公募TA|4U
富荣基金管理有限公司|公募产品直销|479
工银瑞信资产管理(国际)有限公司|公募产品代销|844
广永期货有限公司|管理人TA|R9
广永期货有限公司|资管产品直销|535
康宏资产管理有限公司|公募产品代销|846
弘毅远方基金管理有限公司|公募TA|5M
弘毅远方基金管理有限公司|公募产品直销|491
御峰理財有限公司|公募产品代销|847
徽商期货有限责任公司|管理人TA|QJ
徽商期货有限责任公司|公募产品代销|510
徽商期货有限责任公司|资管产品直销|538
恒泰盈沃资产管理有限公司|管理人TA|R7
恒泰盈沃资产管理有限公司|资管产品直销|533
恒生前海基金管理有限公司|公募TA|5B
恒生前海基金管理有限公司|公募产品直销|485
恒越基金管理有限公司|公募TA|2A
恒越基金管理有限公司|公募产品直销|434
招金期货有限公司|管理人TA|QY
新湖期货有限公司|管理人TA|RK
新湖期货有限公司|资管产品直销|560
方正中期期货有限公司|管理人TA|QD
施罗德投资管理（香港）有限公司|公募产品代销|854
晋中银行股份有限公司|公募产品代销|958
杭州科地瑞富基金销售有限公司|公募产品代销|344
柏瑞投资亚洲有限公司|公募产品代销|852
柏瑞爱建资产管理（上海）有限公司|管理人TA|F5
格林基金管理有限公司|公募TA|5D
格林基金管理有限公司|公募产品直销|487
格林大华期货有限公司|管理人TA|QG
武汉农村商业银行股份有限公司|公募产品代销|940
民商基金销售（上海）有限公司|公募产品代销|164
民生期货有限公司|管理人TA|RJ
民生期货有限公司|资管产品直销|561
永安期货股份有限公司|管理人TA|QA
永安期货股份有限公司|公募产品代销|525
汇安基金管理有限责任公司|公募TA|4Y
汇安基金管理有限责任公司|公募产品直销|482
江苏天鼎投资咨询有限公司|公募产品代销|131
江苏汇林保大基金销售有限公司|公募产品代销|150
沈阳麟龙投资顾问有限公司|公募产品代销|128
河南和信证券投资顾问股份有限公司|公募产品代销|132
河南安存基金销售有限公司|公募产品代销|155
泓德基金管理有限公司|公募TA|4D
泓德基金管理有限公司|公募产品直销|462
泰康资产管理有限责任公司|公募TA|4C
泰康资产管理有限责任公司|公募产品直销|806
洪泰财富（青岛）基金销售有限责任公司|公募产品代销|490
浙江富阳农村商业银行股份有限公司|公募产品代销|943
浙江浙商证券资产管理有限公司|公募TA|3T
浙江浙商证券资产管理有限公司|公募产品直销|722
浙江温州瓯海农村商业银行股份有限公司|公募产品代销|944
浙江瑞安农村商业银行股份有限公司|公募产品代销|937
海证期货有限公司|管理人TA|RP
深圳信诚基金销售有限公司|公募产品代销|398
深圳前海凯恩斯基金销售有限公司|公募产品代销|396
深圳前海财厚资产管理有限公司|公募产品代销|399
深圳天风天成资产管理有限公司|管理人TA|R5
深圳天风天成资产管理有限公司|资管产品直销|532
深圳市前海排排网基金销售有限责任公司|公募产品代销|397
深圳市华融金融服务有限公司|公募产品代销|395
深圳市红塔资产管理有限公司|管理人TA|4Q
深圳瑞龙期货有限公司|管理人TA|RL
深圳瑞龙期货有限公司|资管产品直销|554
深圳盈信基金销售有限公司|公募产品代销|329
渤海汇金证券资产管理有限公司|公募TA|4V
渤海汇金证券资产管理有限公司|公募产品直销|756
湖北银行股份有限公司|公募产品代销|948
瑞元资本管理有限公司|管理人TA|6B
瑞元资本管理有限公司|资管产品直销|496
申港证券股份有限公司|管理人TA|FA
申港证券股份有限公司|资管产品直销|768
福建漳州农村商业银行股份有限公司|公募产品代销|949
福建石狮农村商业银行股份有限公司|公募产品代销|951
腾安基金销售（深圳）有限公司|公募产品代销|163
苏州财路基金销售有限公司|公募产品代销|160
营口银行股份有限公司|公募产品代销|942
蜂巢基金管理有限公司|公募TA|6A
蜂巢基金管理有限公司|公募产品直销|495
西部期货有限公司|管理人TA|QR
西部期货有限公司|公募产品代销|555
财达期货有限公司|管理人TA|RC
财达期货有限公司|资管产品直销|540
贵州华阳众惠基金销售有限公司|公募产品代销|154
贵州省贵文文化基金销售有限公司|公募产品代销|161
贵州银行股份有限公司|公募产品代销|956
资舟基金销售有限公司|公募产品代销|156
赣州银行股份有限公司|公募产品代销|957
金惠家保险代理有限公司|公募产品代销|809
鑫鼎盛期货有限公司|管理人TA|RQ
鑫鼎盛期货有限公司|资管产品直销|562
银河金汇证券资产管理有限公司|资管产品直销|788
长安财富资产管理有限公司|管理人TA|4H
长春发展农村商业银行股份有限公司|公募产品代销|955
长江期货股份有限公司|管理人TA|RE
长江期货股份有限公司|公募产品代销|546
长江期货股份有限公司|资管产品直销|545
阜新银行股份有限公司|公募产品代销|952
青松基金管理有限公司|公募TA|5N
青松基金管理有限公司|公募产品直销|494
青海银行股份有限公司|公募产品代销|935
首创京都期货有限公司|管理人TA|QT
鹏扬基金管理有限公司|公募TA|4Z
鹏扬基金管理有限公司|公募产品直销|483
